"select whatever.name, SUM(whatever.income) AS answer
from
((select name, 0 AS income from bar)

union

(select frequents.bar, SUM(price*times_a_week) AS income from frequents, serves, likes                                                                                       
	 where serves.bar=frequents.bar and serves.beer=likes.beer and likes.drinker=frequents.drinker
	 GROUP BY frequents.bar
	 ORDER BY income DESC, frequents.bar)
) AS whatever

GROUP BY name
ORDER BY answer DESC, name;","{""failed"":true}
"
"with abc as (select serves.bar as moneyBars, SUM(frequents.times_a_week*serves.price) as amount
	from serves, frequents, likes 
	where frequents.bar = serves.bar and 
			serves.beer = likes.beer and 
			likes.drinker = frequents.drinker
	group by serves.bar
	)
select bar.name, 
	case 
		when bar.name in (select moneyBars from abc) then (select amount from abc where abc.moneyBars = bar.name)
		else 0
	end as value
from bar, abc
group by bar.name
order by value desc, bar asc;","{""failed"":true,""errorMsg"":""Parsing error at line 12, column 9. Query syntax may be incorrect""}
"
"SELECT q.name, q.amount FROM (


(
SELECT join1.bar AS name, SUM(join1.times_a_week * join1.price) AS amount FROM
(SELECT frequents.drinker, frequents.times_a_week, serves.beer, serves.price, frequents.bar FROM serves JOIN frequents ON serves.bar = frequents.bar JOIN likes ON likes.drinker = frequents.drinker AND likes.beer = serves.beer) join1
GROUP BY name ORDER BY amount DESC, name)



UNION
(SELECT name, 0.0 AS amount FROM bar
EXCEPT
SELECT DISTINCT frequents.bar, 0.0 AS amount FROM serves JOIN frequents ON serves.bar = frequents.bar JOIN likes ON likes.drinker = frequents.drinker AND likes.beer = serves.beer
)

) q GROUP BY q.name, q.amount ORDER BY q.amount DESC, q.name;
","{""failed"":true,""errorMsg"":""From line 7, column 10 to line 7, column 13: Column 'NAME' not found in any table""}
"
"SELECT name, COALESCE(t.amount,0) AS amount FROM Bar LEFT JOIN (SELECT k.bar, SUM(k.amount) AS amount FROM (SELECT b.bar, b.times_a_week*b.price AS amount FROM Likes l NATURAL JOIN (SELECT * FROM Frequents f NATURAL JOIN Serves s) AS b) AS k GROUP BY k.bar) AS t ON name = t.bar ORDER BY amount DESC, name;
","{""failed"":true}
"
"SELECT name, COALESCE(amount, 0) AS amount FROM bar LEFT JOIN (SELECT bar, SUM(total) AS amount  FROM (SELECT frequents.drinker, frequents.bar, frequents.times_a_week, likes.beer, serves.price, times_a_week*price AS total FROM frequents JOIN serves ON frequents.bar = serves.bar JOIN likes ON likes.beer = serves.beer AND frequents.drinker = likes.drinker) AS foo GROUP BY bar) AS foo2 ON bar.name = foo2.bar ORDER BY amount DESC, name;","{""failed"":true}
"
"SELECT bar, SUM(moneymade) FROM
	(SELECT * FROM (SELECT bar, price * times_a_week moneymade FROM
		(SELECT drinker, frequents.bar, times_a_week, beer, price
			FROM frequents
			JOIN serves
			ON frequents.bar = serves.bar) AS t1
		JOIN likes
		ON t1.beer = likes.beer
	WHERE t1.drinker = likes.drinker) as t2

	UNION ALL

	SELECT t4.name bar, times_a_week - times_a_week FROM
		(SELECT name FROM bar
	
		EXCEPT
		SELECT bar FROM 
			(SELECT bar, price * times_a_week moneymade FROM
				(SELECT drinker, frequents.bar, times_a_week, beer, price
					FROM frequents
					JOIN serves
					ON frequents.bar = serves.bar) AS t1
				JOIN likes
				ON t1.beer = likes.beer
			WHERE t1.drinker = likes.drinker) AS t3) AS t4
			CROSS JOIN frequents) AS t5
GROUP BY bar
ORDER BY sum DESC, bar ASC;","{""failed"":true,""errorMsg"":""Parsing error at line 28, column 10. Query syntax may be incorrect""}
"
"WITH justorder AS (WITH allbut0 AS (WITH temp AS (WITH tmp AS (SELECT serves.bar, drinker, beer, times_a_week, price FROM serves, frequents WHERE serves.bar=frequents.bar) SELECT tmp.bar, tmp.drinker, tmp.beer, tmp.price, tmp.times_a_week  FROM tmp, likes WHERE likes.drinker=tmp.drinker AND likes.beer=tmp.beer) SELECT bar, SUM(price*times_a_week) AS amount FROM temp GROUP BY bar ORDER BY amount DESC)SELECT * FROM allbut0 UNION (WITH only0 AS ((SELECT name FROM bar) EXCEPT (SELECT bar FROM allbut0)) SELECT name, 0 AS amount  FROM only0)) SELECT * FROM justorder ORDER BY amount DESC, bar;

","{""failed"":true}
"
"-- Suppose that each time a drinker visits a bar (according to the frequency in Frequents), he or she
-- always buys one glass of each beer served at this bar that he or she likes; if no such beer exists, he or
-- she will not buy anything. Calculate, for each bar, the total amount of money it expects to get per
-- week (over all drinkers in our database). List the (bar, amount) pairs in decreasing order of amount.
-- Be sure to handle the case when a bar doesn’t expect to sell any beer to our drinkers—you need to
-- show an amount of 0.

-- select frequents.bar,
--           CASE WHEN frequents.bar is not null THEN sum(price * times_a_week)
--               ELSE 0
--           END as amount
-- from frequents
-- join serves on frequents.bar = serves.bar
-- join likes on frequents.drinker = likes.drinker and serves.beer = likes.beer
-- join beer on serves.beer = beer.name
-- right join bar on frequents.bar=bar.name
-- group by frequents.bar
-- order by amount desc;
--
-- -------
((select frequents.bar, sum(price * times_a_week) as amount
from frequents
join serves on frequents.bar = serves.bar
join likes on frequents.drinker = likes.drinker and serves.beer = likes.beer
join beer on serves.beer = beer.name
group by frequents.bar)
union
(select distinct bar, 0 as amount
from
  ((select distinct name as bar from bar)
  except
  (select distinct frequents.bar
  from frequents
  join serves on frequents.bar = serves.bar
  join likes on frequents.drinker = likes.drinker and serves.beer = likes.beer
  join beer on serves.beer = beer.name)) as tb2)
order by amount desc, bar asc);
","{""failed"":true}
"
"WITH serveamount AS

(SELECT s1.bar AS barname, s1.price * f1.times_a_week AS amount
FROM serves AS s1, likes AS l1, frequents AS f1
WHERE (s1.bar = f1.bar AND f1.drinker = l1.drinker AND s1.beer = l1.beer))

SELECT bar.name, COALESCE(sum(amount),0) AS T FROM bar
LEFT JOIN serveamount
ON bar.name = serveamount.barname
GROUP BY bar.name
ORDER BY T DESC, Bar.name ASC;
","{""failed"":true}
"
"select name as bar, sum(price*times_a_week) as amount
from (
select drinker, name, serves.beer, times_a_week, price as price2, case when price is null then 0 else price end
  from (select likes.drinker, name, times_a_week, beer
    from (select drinker, bar.name, times_a_week
      from frequents right outer join bar on frequents.bar=bar.name) as T1
        left outer join likes on likes.drinker=T1.drinker) as T2
        left outer join serves on serves.beer=T2.beer and serves.bar=T2.name) as foo
group by name
order by amount desc, bar asc;

-- My query works in the small databse, but does not work in the general case.
-- I tried to use the case syntax so that it would record the price as 0 whenever there is a case
-- a drinker goes to the bar but does not have a beer that he/she prefers. It properly calculates the
-- price as 0 in the column price, but doesn't happen to work in the general case.
-- I joined all the drinkers and bar, then with frequents, then with serves so that I have a complete chart of
-- drinker, name, beer, and price. My query successfully outputs the bar and amount, but still can't handle the case when
-- there is a bar with amount 0. It outputs as none, which puts it at the top of the list, outputing an incorrect answer.
-- Right outer join was used between frequents and bars because I wanted to include the bars that might have no one frequenting
-- to be included on the final table. Left outer join was used between T1 and likes because I wanted to include
-- all the drinekrs that frequented a bar even though it doesn't have a beer that they liked.
","{""failed"":true,""errorMsg"":""From line 1, column 25 to line 1, column 29: Column 'PRICE' not found in any table""}
"
"with answer as ((with info as 

(with likers as (select likes.drinker, beer, bar, times_a_week from likes join frequents on likes.drinker = frequents.drinker) select drinker, likers.beer, likers.bar, times_a_week, price from likers join serves on serves.beer = likers.beer and serves.bar = likers.bar)

select bar, sum(times_a_week*price) as amount from info group by bar)

union

(with zeros as
(select name from bar
except

(with info as 

(with likers as (select likes.drinker, beer, bar, times_a_week from likes join frequents on likes.drinker = frequents.drinker) select drinker, likers.beer, likers.bar, times_a_week, price from likers join serves on serves.beer = likers.beer and serves.bar = likers.bar)

select bar as name from info group by bar))

select name, 0.0 as amount from zeros))

select * from answer order by amount desc, bar;","{""failed"":true}
"
"select name, coalesce(t.amount,0) as amount 
from Bar 
left join 
(select c.bar, SUM(c.amount) as amount from 
(select b.bar, b.times_a_week*b.price as amount from likes l natural join 
(select * from frequents f natural join serves s) 
as b) 
as c group by c.bar) 
as t on name = t.bar order by amount desc, name;","{""failed"":true}
"
"with TMP1(bar,sumEarn) as (select bar,sumEarn from (select consume.bar,sum(spend) as sumEarn from (select s.bar,s.beer,f.drinker,f.times_a_week,s.price,(s.price*f.times_a_week)as spend from Serves s, Likes l, Frequents f where f.drinker=l.drinker and f.bar=s.bar and s.beer=l.beer) consume group by consume.bar) toInsert),


TMP2(bar,sumEarn) as (select b.name,0 from Bar b,

(select consume.bar,sum(spend) as sumEarn from (select s.bar,s.beer,f.drinker,f.times_a_week,s.price,(s.price*f.times_a_week)as spend from Serves s, Likes l, Frequents f where f.drinker=l.drinker and f.bar=s.bar and s.beer=l.beer) consume group by consume.bar) earns

where b.name not in 

(select consume.bar from (select s.bar,s.beer,f.drinker,f.times_a_week,s.price,(s.price*f.times_a_week)as spend from Serves s, Likes l, Frequents f where f.drinker=l.drinker and f.bar=s.bar and s.beer=l.beer) consume group by consume.bar))
(select * from TMP1) union (select * from TMP2) order by sumEarn DESC,bar;","{""failed"":true}
"
"SELECT bar, SUM(subtotal) AS amount 
FROM 
	(
		SELECT Serves.bar, Likes.drinker, Serves.beer, 
			CASE 
				WHEN times_a_week IS NOT NULL THEN (price * times_a_week) 
				ELSE 0 
			END 
			AS subtotal 
		FROM Serves LEFT OUTER JOIN (Frequents JOIN Likes ON Frequents.drinker = Likes.drinker) ON Serves.beer = Likes.beer AND Serves.bar = Frequents.bar
	) AS FOO
GROUP BY bar 
ORDER BY amount DESC, bar;","{""failed"":true,""errorMsg"":""Parsing error at line 10, column 32. Query syntax may be incorrect""}
"
"(SELECT bar, SUM(price * times_a_week) FROM (FREQUENTS NATURAL JOIN LIKES NATURAL JOIN SERVES) as d GROUP BY bar ORDER BY sum DESC, bar ASC) UNION ALL (SELECT name as bar, 0 as sum FROM bar WHERE name NOT IN (SELECT bar FROM (FREQUENTS NATURAL JOIN LIKES NATURAL JOIN SERVES))ORDER BY bar ASC)
","{""failed"":true,""errorMsg"":""Parsing error at line 1, column 46. Query syntax may be incorrect""}
"
"SELECT f.bar, SUM(f.times_a_week * s.price) AS amount
FROM frequents AS f, serves AS s, likes AS l 
WHERE f.drinker = l.drinker AND l.beer = s.beer AND s.bar = f.bar
GROUP BY f.bar
ORDER BY amount DESC, f.bar
;
/* amount = price of drink * how many times/week it was bought
find the table of drinkers who go to bars that serve some beers they like, and the price of that beer
and how many times the drinker goes to said bar.
and then group by bar to see how much was spent at that bar. 
Then order by decreasing amount
then check for null case at the beginning ... but how? */","{""failed"":true}
"
"


-- calculate amount of money per week, sort desc, alph

-- drinkers will buy 1 OF EACH they like at every bar (or nothing)

--for every bar $ made

-- which bar, who buys what

select drinker, array_agg(beer) from
likes group by drinker
","{""failed"":true,""errorMsg"":""From line 12, column 17 to line 12, column 31: No match found for function signature ARRAY_AGG(<CHARACTER>)""}
"
"SELECT G.name, G.total FROM
(SELECT T.name, SUM(T.num) as total FROM
(SELECT bar as name, 0 as num FROM serves
UNION
(SELECT U.bar, SUM(U.times_a_week*U.price) FROM
(SELECT frequents.bar, serves.price, frequents.times_a_week
FROM serves, likes, frequents
WHERE serves.beer=likes.beer AND frequents.bar=serves.bar AND likes.drinker=frequents.drinker) AS U
GROUP BY U.bar)) AS T
GROUP BY T.name) AS G
ORDER BY G.total DESC;","{""failed"":true}
"
"--Worked with Richard Vargo
select * from (select name, coalesce (sum,0) as total from (select name, sum from bar b left outer join (select bar, sum(money) from (select bar,drinker,price*times_a_week as money from (select * from likes natural join (select * from serves natural join frequents) as bleh) as jesus) as legend group by bar) as gg on gg.bar = b.name) as goat) as final_res order by total desc, name;","{""failed"":true,""errorMsg"":""Parsing error at line 2, column 39. Query syntax may be incorrect""}
"
"select bar, sum from ((select serves.bar, sum(serves.price*frequents.times_a_week) from serves, frequents, likes where serves.bar=frequents.bar and likes.drinker=frequents.drinker and serves.beer=likes.beer group by serves.bar) union (select distinct bar.name, serves.price-serves.price from bar, serves where bar.name in ((select bar.name from bar) except (select serves.bar from serves, frequents, likes where serves.bar=frequents.bar and likes.drinker=frequents.drinker and serves.beer=likes.beer group by serves.bar)))) as foo order by sum desc, bar asc","{""failed"":true,""errorMsg"":""Parsing error at line 1, column 13. Query syntax may be incorrect""}
"
"with o as (
with p as (select f.drinker,f.times_a_week, f.bar, sum(s.price) as m 
		from frequents f, serves s, likes l 
		where l.beer = s.beer 
		and s.bar = f.bar 
		and f.drinker = l.drinker 
		group by f.drinker, f.bar, f.times_a_week) 
select distinct
case when bars.name not in (select p.bar from p) then bars.name else p.bar end as tbar, 
case when bars.name not in (select p.bar from p) then 0 
	 when bars.name in (select p.bar from p) then sum(p.m * p.times_a_week) end as money
from p, bar as bars
	group by tbar, bars.name
	order by money desc, tbar asc)
select tbar, money from o;

","{""failed"":true,""errorMsg"":""From line 13, column 11 to line 13, column 14: Column 'TBAR' not found in any table""}
"
"SELECT BAR, SUM(SUM) FROM ((SELECT BAR, SUM(PRICE*TIMES_A_WEEK) FROM (select * from likes natural join serves natural join frequents) F GROUP BY BAR) UNION (SELECT NAME,0 FROM BAR)) G GROUP BY BAR ORDER BY SUM DESC, BAR ASC;
","{""failed"":true,""errorMsg"":""Parsing error at line 1, column 17. Query syntax may be incorrect""}
"
"(SELECT name, COALESCE(amount, 0) FROM (SELECT bar2.name, amount FROM (SELECT bar, SUM(price) AS amount FROM (SELECT drinker, bar, (SUM(price) * times_a_week) AS price FROM (frequents NATURAL JOIN likes NATURAL JOIN serves) WHERE frequents.drinker = likes.drinker AND beer IN (SELECT beer FROM likes WHERE drinker = frequents.drinker) GROUP BY bar, drinker) AS perperson GROUP BY bar) AS profits RIGHT OUTER JOIN (SELECT name FROM bar) AS bar2 ON bar2.name = profits.bar) AS allbars) ORDER BY amount DESC NULLS LAST, name;","{""failed"":true,""errorMsg"":""Parsing error at line 1, column 175. Query syntax may be incorrect""}
"
"with profits(bars, income) as (select bar, sum(price*times_a_week) from serves natural join frequents natural join likes group by bar) ((select bars, income from profits) union (select name, 0 from bar where name not in (select bars from profits))) order by 2 desc, 1; ","{""failed"":true,""errorMsg"":""From line 1, column 131 to line 1, column 133: Column 'BAR' is ambiguous""}
"
"/* Collaborated during UTA office hours */
WITH Earnings AS ((WITH id AS

	(WITH LikesFrequents AS (SELECT likes.drinker, beer, bar, times_a_week
		FROM likes INNER JOIN frequents ON likes.drinker = frequents.drinker)
		SELECT drinker,
		LikesFrequents.beer, LikesFrequents.bar, times_a_week, price
		FROM LikesFrequents JOIN serves ON serves.beer = LikesFrequents.beer
		AND serves.bar = LikesFrequents.bar)

	SELECT bar, SUM(times_a_week*price) AS dollars FROM id GROUP BY bar)

	UNION

	(WITH zeros AS
	(SELECT name FROM Bar

	EXCEPT

	(WITH id AS

		(WITH LikesFrequents AS (SELECT likes.drinker, beer, bar, times_a_week
			FROM likes JOIN frequents ON likes.drinker = frequents.drinker)
			SELECT drinker, LikesFrequents.beer, LikesFrequents.bar, times_a_week, price
			FROM LikesFrequents INNER JOIN serves ON serves.beer = LikesFrequents.beer
			AND serves.bar = LikesFrequents.bar)

		SELECT bar AS name FROM id GROUP BY bar))

	SELECT name, 0.0 AS dollars FROM zeros))

SELECT * FROM Earnings ORDER BY dollars desc, bar;
","{""failed"":true}
"
"select t.bar, money from
((select frequents.bar, sum(frequents.times_a_week * serves.price) as money from frequents join serves
 on frequents.bar = serves.bar join likes on (likes.beer = serves.beer and likes.drinker = frequents.drinker
) group by frequents.bar)
union
(select x.name, 0 as money from (select bar.name from bar except (select distinct frequents.bar from frequents join serves
 on frequents.bar = serves.bar join likes on likes.beer = serves.beer and likes.drinker = frequents.drinker))x)) t
 order by money desc, t.bar;
","{""failed"":true}
"
"(select distinct bar.name, sum(frequents.times_a_week*serves.price) as amount
from bar, frequents, likes, serves 
where (bar.name=frequents.bar and frequents.bar=serves.bar and serves.beer=likes.beer and likes.drinker=frequents.drinker)
group by name)

union

(select distinct bar.name, 0 as amount
from bar
where (bar.name in (select D.name from ((select name from bar)except(select distinct serves.bar from likes, serves, frequents where likes.beer=serves.beer 
and likes.drinker=frequents.drinker and frequents.bar=serves.bar)) as D)) group by name)
order by amount DESC, name ASC;","{""failed"":true}
"
"with total as ((with tool as (with lover as
(select likes.drinker, beer, bar, times_a_week from likes inner join frequents on likes.drinker = frequents.drinker) select drinker, lover.beer, lover.bar, times_a_week, price from lover join serves on serves.bar = lover.bar and serves.beer = lover.beer )
select bar, sum(times_a_week*price) as amount from tool group by bar)
union
(with zeros as (select name from bar
except
(with tool as (with lover as (select likes.drinker, beer, bar, times_a_week from likes inner join frequents on likes.drinker = frequents.drinker) select drinker, lover.beer, lover.bar, times_a_week, price from lover join serves on serves.bar = lover.bar and serves.beer = lover.beer)
select bar as name from tool group by bar))
select name, 0.0 as amount from zeros))
select * from total order by amount desc, bar;
","{""failed"":true}
"
"SELECT name, COALESCE(sum(times_a_week * price), 0) as amount
FROM bar LEFT JOIN (
  SELECT f.drinker, f.bar, f.times_a_week, s.beer, s.price
  FROM frequents AS f, serves AS s, likes AS l
  WHERE f.bar = s.bar
  AND f.drinker = l.drinker
  AND s.beer = l.beer
) AS a ON bar.name = a.bar
GROUP BY name
ORDER BY amount DESC, name ASC;
","{""failed"":true}
"
"select bar, sum(amount) as amount from
((SELECT bar.name as bar, 0.0 as amount from bar)
UNION
(SELECT bar, SUM(amount) AS amount
FROM (select likeTable.bar, (likeTable.times_a_week * likeTable.price) as amount from (select frequents.times_a_week, serves.bar, serves.price from drinker, serves, frequents, likes where serves.bar = frequents.bar and drinker.name = frequents.drinker and likes.beer = serves.beer and likes.drinker = frequents.drinker)as likeTable) as totalTable
GROUP BY bar
ORDER BY amount DESC, bar)) as finalTable
GROUP BY bar
ORDER BY amount DESC, bar; 


","{""failed"":true}
"
"WITH temp1 (drinker, bar, beer, price, times_a_week) AS 
(SELECT drinker, bar, beer, price, times_a_week FROM frequents NATURAL JOIN serves),

temp2(drinker, bar, beer, price, times_a_week) AS 
(SELECT drinker, bar, beer, price, times_a_week FROM temp1 NATURAL JOIN likes),

temp3(name, profit) AS (
SELECT bar, SUM(price*times_a_week) AS profit
FROM temp2
GROUP BY bar
ORDER BY profit DESC, bar ASC),

temp4(bar, profit) AS (
SELECT bar.name, profit
FROM temp3 RIGHT OUTER JOIN bar ON temp3.name = bar.name
ORDER BY profit DESC, name ASC)

SELECT bar,
CASE WHEN profit ISNULL THEN 0
ELSE profit 
END
FROM temp4
ORDER BY profit DESC, bar ASC;
","{""failed"":true,""errorMsg"":""Parsing error at line 19, column 18. Query syntax may be incorrect""}
"
"SELECT bar, SUM(times_a_week * price) AS total
FROM (SELECT Frequents.drinker, Frequents.bar, Likes.beer, Frequents.times_a_week, Serves.price
FROM Frequents, Likes, Serves
WHERE Frequents.drinker = Likes.drinker AND Frequents.bar = Serves.bar AND Serves.beer = Likes.beer) AS foo
GROUP BY bar
ORDER BY total DESC, bar;","{""failed"":true}
"
"--(k) Suppose that each time a drinker visits a bar (according to the frequency in Frequents), he or she always buys one glass of each beer served at this bar that he or she likes; if no such beer exists, he or she will not buy anything. Calculate, for each bar, the total amount of money it expects to get per week (over all drinkers in our database). List the (bar, amount) pairs in decreasing order of amount; in case of ties, sort alphabetically by bar. Be sure to handle the case when a bar doesn’t expect to sell any beer to our drinkers—you need to show an amount of 0.
select bar, coalesce(amount, 0) as amount  -- Replace null with 0
from ((select name as bar from bar) as bar_names  -- Rename
      natural left outer join  -- Bars that do not appear in the huge natural-join table will have amount as null
      (select bar, sum(times_a_week * price) as amount  -- Sum up all drinkers' amount on all beers spent at each bar
       from (frequents natural join likes natural join serves)  -- For each bar, lists each drinker (can repeat) and each beer he'll buy, with times_a_week and price
       group by bar) as amounts)
order by amount desc, bar;
","{""failed"":true,""errorMsg"":""Parsing error at line 3, column 37. Query syntax may be incorrect""}
"
"WITH TEMP1 AS
(SELECT *
 FROM frequents NATURAL JOIN serves NATURAL JOIN likes),

TEMP2(bar, amount) AS
(SELECT bar, SUM(price*times_a_week) AS amount FROM TEMP1
 GROUP BY bar),

TEMP3(bar, amount) AS
(SELECT bar.name, amount FROM TEMP2 
 RIGHT OUTER JOIN bar ON bar.name = TEMP2.bar)

SELECT bar,
         CASE WHEN amount IS NULL THEN 0
                     ELSE amount
         END
 FROM TEMP3 ORDER BY amount DESC, bar;
","{""failed"":true}
"
"SELECT name, final FROM 

(SELECT name, coalesce (sum,0) AS final FROM 
(SELECT name, sum FROM bar b LEFT OUTER JOIN 
(SELECT bar, sum(p) FROM 
(SELECT bar,drinker,price * times_a_week AS p FROM 
(SELECT * FROM likes NATURAL JOIN 
(SELECT * FROM serves NATURAL JOIN frequents)
 AS y) 
 AS z) 
 AS k group by bar) 
AS t on t.bar = b.name) AS x) 
AS final_sub ORDER BY final desc, name;

/* Worked with TJ on number 2 */ ","{""failed"":true,""errorMsg"":""Parsing error at line 3, column 25. Query syntax may be incorrect""}
"
"SELECT *
FROM (
SELECT t.name,
CASE
	WHEN t.profit IS NULL THEN 0
	ELSE t.profit
END
FROM (
SELECT bn.name AS name, bp.profit AS profit
FROM (
	SELECT DISTINCT name
	FROM bar
) AS bn

LEFT OUTER JOIN

(SELECT bar, SUM(custSpend) AS profit
FROM (
	SELECT bar, price * times_a_week AS custSpend
	FROM frequents NATURAL JOIN serves NATURAL JOIN likes
) AS bpp
GROUP BY bar
) as bp

ON bn.name = bp.bar
) AS t
) s

ORDER BY s.profit DESC, s.name ASC
;
","{""failed"":true,""errorMsg"":""From line 19, column 9 to line 19, column 11: Column 'BAR' is ambiguous""}
"
"--Find who frequents a bar that serves beer they like
--Find what beer that is
--Find the price the bar serves that beer for, total that, print


-- I Know this did not account for edge case, however it passed the most number of tests
SELECT DISTINCT freq1.bar, SUM(times_a_week*serv1.price) AS sum
			FROM Frequents freq1, Serves serv1, Likes like1
			WHERE freq1.drinker = like1.drinker AND serv1.beer = like1.beer AND
			serv1.bar = freq1.bar AND
			EXISTS (SELECT * FROM Serves, Likes
								WHERE freq1.bar = Serves.bar 
								AND freq1.drinker = Likes.drinker
								AND Serves.beer = Likes.beer)
GROUP BY freq1.bar
ORDER BY sum DESC, freq1.bar ASC

--This was my attempt at using those bars that were not frequented, and so could
--Not expect to make money. In this way, however, I did not have them sorted yet 
--(although I knew I would be able to figure that out) and also gave an empty
--row due to the first case giving empty rows for those bars that were frequented.
--The problem with the first switch was that although I could give the amount
--they would make as 0, if they would make money (they were frequented) I could not
--take the data from the second part statement to make it work.
/*
(SELECT CASE 
		WHEN Bar.name NOT IN (SELECT bar FROM Frequents) THEN Bar.name
		END AS bar,
		CASE
		WHEN Bar.name NOT IN (SELECT bar FROM Frequents) THEN 0 
		END AS sum
		FROM Bar)
UNION
(SELECT DISTINCT freq1.bar, SUM(times_a_week*serv1.price) AS sum
			FROM Frequents freq1, Serves serv1, Likes like1
			WHERE freq1.drinker = like1.drinker AND serv1.beer = like1.beer AND
			serv1.bar = freq1.bar AND
			EXISTS (SELECT * FROM Serves, Likes
								WHERE freq1.bar = Serves.bar 
								AND freq1.drinker = Likes.drinker
								AND Serves.beer = Likes.beer)
GROUP BY freq1.bar
ORDER BY sum DESC, freq1.bar ASC)
*/","{""failed"":true,""errorMsg"":""Parsing error at line 7, column 61. Query syntax may be incorrect""}
"
"-- Suppose that each time a drinker visits a bar, he or she  always buys one glass of each beer served at this bar that he or she likes.
-- If no such beer exists, he or she will not buy anything. Calculate, for each bar, the total amount of money it expects to get per week (over all drinkers).
-- List (bar, amount) pairs in decreasing order of amount.
-- In cases of ties, sort alphabetically by bar.
-- Be sure to handle teh case when a bar doesn't expect to sell any beer to our drinkers -- you need to show an amount of 0.

-- Collaborated with Rahul Sengottuvelu

WITH moneys(bar, drinker, times_a_week, beer, price) 
AS (SELECT * FROM (frequents NATURAL JOIN serves)
s1 WHERE EXISTS (SELECT drinker, beer FROM likes WHERE s1.drinker = drinker and beer = s1.beer)),
moneymade(bar,price) AS (SELECT bar, SUM(times_a_week * price) AS price FROM moneys AS b GROUP BY bar),

un(bar,price) AS ((SELECT bar, price FROM moneymade as u)
UNION ALL 
(SELECT bar, 0 AS price FROM (SELECT name AS bar FROM bar) AS b))


SELECT * FROM un u WHERE NOT EXISTS (SELECT * FROM un WHERE bar = u.bar AND  price > u.price)
ORDER BY price DESC, bar ASC; ","{""failed"":true,""errorMsg"":""Parsing error at line 10, column 20. Query syntax may be incorrect""}
"
"/*Suppose that each time a drinker visits a bar (according to the frequency in Frequents), he or she
always buys one glass of each beer served at this bar that he or she likes; if no such beer exists, he or
she will not buy anything. Calculate, for each bar, the total amount of money it expects to get per
week (over all drinkers in our database). List the (drinker, amount) pairs in decreasing order of amount.
Be sure to handle the case when a bar doesn’t expect to sell any beer to our drinkers—you need to
show an amount of 0.
Note: You might find SQL conditional expressions useful. For syntax and examples, see
https://www.postgresql.org/docs/current/static/functions-conditional.htm
*/
/*
WORKS:
SELECT results.bar as bar, sum(results.sub_sum) as amount FROM (
	SELECT drinker, bar, beer, price*count as sub_sum FROM (

		SELECT frequents.drinker as drinker, frequents.bar as bar, A.beer as beer, A.price as price, frequents.times_a_week as count FROM 
			
			(SELECT likes.drinker as drinker, likes.beer as beer, serves.bar as bar, serves.price as price FROM likes INNER JOIN serves
				ON likes.beer=serves.beer) as A

		INNER JOIN frequents ON A.drinker=frequents.drinker AND A.bar=frequents.bar

	) as step
) AS results GROUP BY results.bar ORDER BY amount DESC, bar ASC


Now.. 0s MUST BE ADDED:
*/
SELECT results.bar as bar, sum(results.sub_sum) as amount FROM (


	SELECT bar, price*count as sub_sum FROM (

		SELECT frequents.drinker as drinker, frequents.bar as bar, A.beer as beer, A.price as price, frequents.times_a_week as count FROM 
			
			(SELECT likes.drinker as drinker, likes.beer as beer, serves.bar as bar, serves.price as price FROM likes INNER JOIN serves
				ON likes.beer=serves.beer) as A

		INNER JOIN frequents ON A.drinker=frequents.drinker AND A.bar=frequents.bar

	) as step
	UNION ALL 
	SELECT bar.name as bar, serves.price*0 as sub_sum FROM bar INNER JOIN serves ON bar.name=serves.bar


) AS results GROUP BY results.bar ORDER BY amount DESC, bar ASC


","{""failed"":true,""errorMsg"":""Parsing error at line 2, column 75. Query syntax may be incorrect""}
"
"
/*if bar serves beer drinker likes
times_a_week*price 
keep the row  */

/*if bar serves no beer drinker likes
then return null??? */

/*select bar, multiply timew a week with price, group by bar */

-- CASE WHEN l1.beer = s1.bber 
-- THEN f1.times_a_week*s1.price

/*find all bars, give bars without purchases amount 0*/

/*all the bar with purchases */

SELECT answer.barname, answer.amount 
FROM (
(SELECT jointable.bar AS barname, SUM(jointable.times_a_week*jointable.price) as amount
FROM
(SELECT f1.drinker,f1.bar,f1.times_a_week, l1.beer, s1.beer, s1.price
FROM Frequents f1
JOIN Likes l1 ON f1.drinker = l1.drinker
JOIN Serves s1 ON f1.bar = s1.bar
WHERE l1.beer = s1.beer) jointable 
GROUP BY jointable.bar
ORDER BY amount DESC, jointable.bar)
UNION
/*Bars without purchases from drinkers */
((SELECT name as barname, 0.0 as amount 
FROM bar)
EXCEPT
(SELECT f1.bar, 0.0 as amount 
FROM Frequents f1
JOIN Likes l1 ON f1.drinker = l1.drinker
JOIN Serves s1 ON f1.bar = s1.bar
WHERE l1.beer = s1.beer))) answer 
GROUP BY answer.barname, answer.amount 
ORDER BY answer.amount DESC, answer.barname; 
","{""failed"":true}
"
"SELECT b.name, COALESCE(total,0) total
FROM bar b LEFT OUTER JOIN
(SELECT bar, sum(total) total
FROM
(SELECT l.drinker, l.beer, bar, price * times_a_week total FROM Likes l, 
(SELECT drinker, f.bar, beer, price, times_a_week
FROM frequents f, serves s
WHERE f.bar = s.bar) t
WHERE l.drinker = t.drinker 
AND l.beer = t.beer) t1
GROUP BY bar) t2 
ON b.name = t2.bar
ORDER BY total DESC, name;","{""failed"":true}
"
